PSET1,PSET2,PSET3,PSET4,PSET5,PSET6,QUIZ1,QUIZ2,FINAL,PSET_ZEROS,QUIZ_ZEROS,FALL,MALE,YEAR,COURSE_6,COURSE_8,COURSE_18,GRADE
-1.419696969,-0.102378182,0.215958044,0.192424243,0.232231403,-0.82674825,-0.770909091,2.25,2.188111895,0,0,0,1,2,1,0,0,2
-1.619696969,-0.062378182,0.215958044,-0.432575757,-0.767768597,-0.36520979,2.229090909,0.75,1.957342655,0,0,0,1,3,0,1,1,2
-0.219696969,0.017621818,0.084034964,0.150757578,-0.995041322,0.711713286,-0.170909091,-1.25,3.572727275,0,0,0,1,5,0,1,0,3
0.180303031,-0.582378182,0.215958044,0.109090908,-0.313223142,0.711713286,-2.370909091,3.35,0.572727275,0,0,0,0,2,1,0,0,2
0.246969696,-0.342378182,0.215958044,-0.307575757,-0.767768597,0.711713286,0.029090909,0.55,1.495804205,0,0,0,1,2,1,0,0,2
0.246969696,0.297621818,0.408265734,0.317424243,0.368595043,-0.36520979,0.429090909,-0.45,0.572727275,0,0,0,0,2,1,0,0,2
0.280303031,0.497621818,0.408265734,0.234090908,0.595867768,0.788636366,0.429090909,0.55,-1.965734275,0,0,0,0,2,1,0,0,2
0.280303031,0.297621818,-0.053272726,0.025757578,0.595867768,0.634790211,3.229090909,-0.45,-2.888811175,0,0,0,1,2,1,0,0,2
0.246969696,0.297621818,0.215958044,0.109090908,0.595867768,-0.36520979,0.829090909,2.15,-2.427272725,0,0,0,1,2,1,0,0,2
-0.386363634,0.292821818,0.100573424,0.317424243,-0.767768597,0.596328671,-0.770909091,0.95,1.265034965,0,0,0,1,3,1,0,1,2
-0.419696969,-0.033178182,-0.207118881,-0.140909092,0.595867768,0.519405596,-0.970909091,1.15,1.034265725,0,0,0,1,1,1,0,0,2
-0.053030304,0.289621818,0.215958044,0.192424243,0.595867768,-0.519055945,-1.970909091,2.15,0.572727275,0,0,0,1,1,1,0,0,2
0.246969696,-0.022378182,0.331342659,0.192424243,0.595867768,0.596328671,-1.570909091,1.45,-0.350349655,0,0,0,0,2,1,0,1,2
0.246969696,-0.172778182,0.100573424,0.109090908,0.595867768,0.519405596,-0.170909091,0.95,-0.811888105,0,0,0,1,2,1,0,0,2
0.280303031,0.297621818,0.408265734,0.317424243,0.368595043,-0.36520979,-0.970909091,-0.05,1.034265725,0,0,0,1,2,1,0,0,2
0.280303031,0.217621818,0.292881119,0.234090908,0.095867768,0.327097901,0.829090909,2.75,-3.811888105,0,0,0,1,2,1,0,0,2
0.280303031,0.457621818,0.408265734,0.317424243,0.595867768,-0.36520979,0.229090909,-0.05,-0.811888105,0,0,0,0,2,1,0,0,2
0.280303031,0.057621818,0.215958044,0.234090908,0.368595043,0.327097901,-0.370909091,1.75,-1.965734275,0,0,0,0,2,1,0,0,2
0.280303031,0.257621818,0.408265734,0.234090908,0.595867768,0.865559441,-1.370909091,-1.05,0.572727275,0,0,0,1,3,1,0,0,2
-1.953030304,0.258021818,-0.553272726,-0.390909092,0.141322313,0.327097901,3.029090909,-2.85,2.649650345,0,0,0,1,1,0,1,0,2
0.280303031,0.097621818,0.408265734,0.067424243,0.368595043,-0.44213287,-1.370909091,-1.45,2.649650345,0,0,0,1,2,1,0,0,2
0.246969696,0.137621818,0.331342659,0.234090908,-2.131404957,0.211713286,3.029090909,-0.45,-1.042657345,0,0,0,1,2,0,0,1,2
0.146969696,0.497621818,0.139034964,0.442424243,0.595867768,-0.057517485,-1.370909091,0.05,0.111188825,0,0,0,1,1,0,0,1,2
-0.453030304,0.297621818,0.100573424,0.109090908,-0.085950412,-0.36520979,0.029090909,1.25,-0.581118895,0,0,0,1,2,1,0,0,2
0.246969696,0.497621818,-1.130195806,0.234090908,0.595867768,0.634790211,-2.570909091,-0.65,2.418881105,0,0,0,0,1,1,0,0,2
0.146969696,0.497621818,0.407111889,0.359090908,0.595867768,0.788636366,-1.770909091,0.95,-1.734965035,0,0,0,0,2,1,0,0,2
0.280303031,0.017621818,0.408265734,0.192424243,0.595867768,-0.44213287,-0.370909091,0.75,-1.273426585,0,0,0,1,2,1,0,0,2
0.280303031,0.257621818,0.331342659,-0.015909092,0.368595043,-0.1729021,-1.370909091,0.35,0.111188825,0,0,0,1,2,1,0,0,2
0.280303031,-0.022378182,0.408265734,0.067424243,0.595867768,0.711713286,-3.970909091,1.95,0.111188825,0,0,0,1,3,1,0,0,2
0.280303031,-0.022378182,0.177496504,-0.015909092,0.595867768,-0.59597902,-2.370909091,3.35,-1.273426585,0,0,0,0,2,1,0,0,2
0.280303031,-0.142378182,-0.053272726,-0.265909092,0.595867768,-0.59597902,-0.970909091,-0.25,1.034265725,0,0,0,1,2,1,0,0,2
0.280303031,0.297621818,0.408265734,0.192424243,0.595867768,-0.44213287,0.429090909,0.95,-3.119580415,0,0,0,1,2,0,0,1,2
0.146969696,-0.422378182,0.408265734,-0.265909092,-1.904132232,-0.519055945,1.029090909,0.75,0.341958035,0,0,0,1,2,1,0,1,2
0.246969696,0.497621818,-0.192118881,0.150757578,0.368595043,-2.44213287,1.029090909,-0.25,0.111188825,0,0,0,1,2,0,0,0,2
0.280303031,0.097621818,-0.130195806,-0.182575757,0.141322313,0.230944056,-0.170909091,-2.05,1.265034965,0,0,0,0,2,1,0,0,2
-1.386363634,0.497621818,0.215958044,0.150757578,0.141322313,-0.288286715,1.629090909,-0.25,-1.273426585,0,0,0,0,2,1,0,0,2
0.046969696,0.185621818,-1.168657341,-0.057575757,-0.995041322,-3.519055945,3.229090909,-1.65,3.341958035,0,0,0,1,1,0,0,1,2
-0.086363634,0.137621818,0.215958044,0.317424243,-0.085950412,0.865559441,-1.370909091,-1.45,0.803496515,0,0,0,1,2,1,0,1,2
0.246969696,-2.062378182,-1.976349651,-0.057575757,0.141322313,-0.32674825,-1.170909091,2.35,2.188111895,0,0,0,1,2,1,1,0,2
0.280303031,0.097621818,0.331342659,-0.057575757,0.595867768,0.865559441,-2.570909091,0.55,-0.811888105,0,0,0,1,2,1,0,0,2
-0.386363634,-2.582378182,-0.542888111,-0.515909092,-0.085950412,-0.057517485,-0.970909091,0.95,3.341958035,0,0,0,1,2,1,0,0,2
0.280303031,-0.142378182,0.341727274,0.234090908,0.368595043,0.519405596,-2.170909091,-1.45,1.034265725,0,0,0,0,2,1,0,1,2
0.280303031,-0.142378182,0.062111889,0.234090908,-0.995041322,0.096328671,-0.170909091,0.35,-0.811888105,0,0,0,0,2,1,0,0,2
0.246969696,-0.147178182,0.100573424,-0.932575757,-0.358677687,0.365559441,1.029090909,-0.25,-1.273426585,0,0,0,1,1,1,0,0,2
0.146969696,-0.062378182,-0.130195806,0.192424243,0.368595043,-0.519055945,0.029090909,0.35,-1.734965035,0,0,0,1,2,1,0,0,2
0.280303031,-0.342378182,0.062111889,0.150757578,0.141322313,-0.36520979,1.229090909,-1.25,-1.273426585,0,0,0,1,1,1,0,0,2
0.280303031,-1.702378182,0.100573424,-1.640909092,0.595867768,0.211713286,1.229090909,0.35,-0.811888105,0,0,0,1,2,1,0,0,2
0.246969696,0.017621818,0.215958044,-0.265909092,0.368595043,0.211713286,0.029090909,-2.55,0.111188825,0,0,0,0,2,1,0,0,2
0.280303031,0.497621818,0.408265734,0.317424243,0.414049588,-0.288286715,-0.570909091,-1.25,-1.504195795,0,0,0,1,2,1,0,0,2
0.280303031,0.051621818,0.215958044,0.400757578,0.595867768,-0.019055945,0.829090909,-2.05,-2.196503485,0,0,0,1,2,1,1,0,2
0.246969696,-0.493978182,0.408265734,0.234090908,0.141322313,-0.288286715,-0.170909091,0.75,-2.888811175,0,0,0,1,2,1,0,0,2
0.080303031,0.057621818,0.139034964,0.234090908,0.595867768,0.557867131,-1.370909091,-1.35,-1.042657345,0,0,0,1,2,1,0,0,2
0.246969696,-1.822378182,-1.514811191,-1.390909092,0.141322313,-0.749825175,2.029090909,0.15,0.803496515,0,0,0,1,2,1,0,1,2
-1.519696969,-1.822378182,0.071342659,0.109090908,0.141322313,-1.82674825,-0.170909091,3.65,-0.811888105,0,0,0,1,0,1,0,0,2
0.113636366,0.497621818,0.215958044,0.150757578,0.141322313,0.788636366,-1.170909091,0.35,-3.350349655,0,0,0,1,2,0,0,1,2
0.146969696,0.497621818,0.215958044,0.192424243,0.141322313,-0.13444056,-1.170909091,-1.85,-0.581118895,0,0,0,1,2,1,0,0,2
-1.386363634,-0.121978182,-0.032503496,0.317424243,0.141322313,0.673251751,0.029090909,-3.25,1.034265725,0,0,0,1,2,0,0,1,2
0.280303031,0.057621818,0.331342659,0.359090908,0.595867768,0.019405596,-1.770909091,-1.25,-1.273426585,0,0,0,0,2,1,0,0,2
0.280303031,0.417621818,0.408265734,0.359090908,0.595867768,0.480944056,-1.370909091,-1.65,-2.427272725,0,0,0,0,2,1,0,0,2
0.146969696,0.497621818,0.215958044,0.317424243,0.595867768,0.788636366,-2.570909091,-0.65,-2.427272725,0,0,0,0,2,1,0,0,2
0.246969696,0.097621818,0.408265734,0.025757578,-0.767768597,-0.63444056,-0.370909091,-3.05,0.572727275,0,0,0,0,2,1,0,0,2
0.113636366,0.417621818,0.100573424,0.150757578,0.368595043,-0.90367133,-2.170909091,0.35,-1.965734275,0,0,0,0,2,1,0,0,2
0.213636366,0.297621818,0.062111889,-0.224242422,0.595867768,0.634790211,-1.770909091,-2.45,-1.042657345,0,0,0,1,2,1,0,0,2
0.280303031,0.417621818,0.215958044,0.067424243,0.323140493,0.019405596,-1.970909091,-0.65,-2.427272725,0,0,0,0,2,1,0,0,2
0.246969696,0.017621818,-0.076734266,0.234090908,-0.995041322,0.442482516,-1.770909091,-0.05,-1.965734275,0,0,0,1,2,1,0,0,2
-0.086363634,-0.102378182,-0.053272726,-0.599242422,-0.995041322,-0.1729021,-1.570909091,-0.45,0.111188825,0,0,0,1,2,0,0,1,2
0.280303031,0.497621818,0.408265734,0.275757578,0.595867768,-0.36520979,-2.170909091,-2.45,-1.042657345,0,0,0,0,2,1,0,0,2
0.146969696,0.497621818,-0.187888111,-0.432575757,0.595867768,0.596328671,-1.770909091,-1.65,-1.965734275,0,0,0,0,3,1,0,0,2
0.146969696,-0.102378182,0.139034964,-0.265909092,0.595867768,0.519405596,-0.770909091,-3.05,-1.504195795,0,0,0,0,2,1,0,0,2
0.146969696,-0.102378182,0.408265734,-0.474242422,0.368595043,0.211713286,-0.970909091,-0.85,-3.119580415,0,0,0,0,2,1,0,0,2
-1.419696969,-0.102378182,-0.245580421,0.150757578,0.595867768,0.634790211,-1.370909091,-0.05,-2.658041965,0,0,0,1,1,1,0,0,2
0.146969696,0.057621818,-0.360965036,-0.307575757,-0.767768597,-3.288286715,1.229090909,-0.45,-0.811888105,0,0,0,1,2,1,0,0,2
-1.319696969,0.137621818,0.292881119,-0.057575757,0.368595043,-0.288286715,-1.370909091,-2.65,0.111188825,0,0,0,1,1,1,0,0,2
0.113636366,0.497621818,0.100573424,-0.349242422,-0.313223142,0.865559441,-2.370909091,-4.05,0.341958035,0,0,0,1,2,1,0,0,2
-0.319696969,0.017621818,0.215958044,-0.682575757,-0.540495867,-1.09597902,-0.770909091,1.05,-3.119580415,0,0,0,1,2,1,0,0,2
0.280303031,0.217621818,-0.091734266,-0.390909092,0.141322313,-1.09597902,0.629090909,-1.65,-3.350349655,0,0,0,0,2,1,0,0,2
-1.553030304,-0.222378182,0.408265734,-1.265909092,-1.222314052,0.134790211,-1.570909091,-2.05,1.957342655,0,0,0,1,2,1,0,0,2
0.146969696,-0.022378182,-0.130195806,0.150757578,0.368595043,-0.32674825,-1.170909091,-2.05,-2.427272725,0,0,0,1,2,1,0,0,2
0.080303031,-0.502378182,0.215958044,0.150757578,-0.995041322,0.019405596,-1.770909091,-1.45,-1.273426585,0,0,0,1,2,1,0,0,2
0.280303031,0.337621818,0.408265734,-0.140909092,0.595867768,0.557867131,-2.370909091,-3.45,-1.965734275,0,0,0,0,2,1,0,1,2
0.246969696,-0.062378182,0.292881119,0.192424243,0.595867768,0.596328671,-0.370909091,-3.25,-4.042657345,0,0,0,1,2,1,0,0,2
0.280303031,-0.725978182,0.292881119,-0.099242422,-0.313223142,0.519405596,-1.770909091,-2.05,-1.965734275,0,0,0,1,2,1,0,0,2
0.280303031,0.297621818,0.023650349,0.359090908,0.368595043,0.788636366,-2.770909091,-3.45,-1.734965035,0,0,0,1,2,1,0,0,2
-0.953030304,-0.502378182,-0.360965036,-0.057575757,0.595867768,-0.288286715,-0.170909091,-1.45,-2.658041965,0,0,0,1,3,1,0,0,2
0.280303031,-0.342378182,0.100573424,-0.015909092,0.595867768,-0.44213287,-2.170909091,-2.25,-1.734965035,0,0,0,1,2,1,0,0,2
0.080303031,0.497621818,-0.130195806,0.109090908,0.368595043,0.327097901,-1.770909091,-1.25,-4.273426585,0,0,0,1,2,1,0,0,2
-0.286363634,-0.702378182,0.177496504,0.109090908,0.050413223,-0.61520979,-0.370909091,-2.75,-1.734965035,0,0,0,1,2,1,0,0,2
-0.519696969,0.297621818,0.254419579,-0.474242422,0.141322313,0.711713286,-0.370909091,-1.25,-5.427272725,0,0,0,0,2,0,0,1,1
0.280303031,0.497621818,0.215958044,0.067424243,-0.540495867,-3.13444056,0.229090909,-1.85,-2.427272725,0,0,0,1,3,0,0,1,1
0.280303031,0.497621818,0.036727274,0.234090908,0.141322313,-0.82674825,-1.370909091,0.55,-6.581118895,0,0,0,1,1,1,0,0,1
0.280303031,-0.022378182,0.215958044,-0.224242422,0.368595043,-0.36520979,-2.370909091,-0.85,-4.273426585,0,0,0,0,2,1,0,0,1
0.080303031,-0.102378182,0.062111889,0.109090908,-0.313223142,-0.249825175,-2.970909091,-0.05,-3.811888105,0,0,0,1,3,0,0,0,1
-1.619696969,-0.342378182,-2.149426576,-0.557575757,-1.676859507,-0.519055945,-1.370909091,-0.05,1.034265725,0,0,0,1,2,1,0,0,1
0.246969696,-0.022378182,-0.399426576,-0.015909092,0.595867768,0.634790211,-2.770909091,-2.65,-2.888811175,0,0,0,1,2,1,0,0,1
-2.719696969,0.017621818,0.408265734,-0.015909092,0.141322313,-0.6729021,0.429090909,-4.35,-0.581118895,0,0,0,0,3,1,0,0,1
0.280303031,0.217621818,0.408265734,-0.224242422,0.368595043,0.134790211,-1.970909091,-4.85,-1.734965035,0,0,0,1,2,1,0,0,1
0.246969696,0.297621818,0.408265734,0.234090908,0.595867768,-0.480594405,-3.570909091,0.55,-5.658041965,0,0,0,1,2,1,0,0,1
0.246969696,0.297621818,0.139034964,0.275757578,-0.085950412,0.788636366,-3.370909091,-3.25,-2.658041965,0,0,0,0,2,1,0,0,1
0.280303031,0.497621818,-0.005580421,-0.224242422,0.595867768,-0.288286715,-0.370909091,-3.05,-5.427272725,0,0,0,0,2,1,0,0,1
0.246969696,0.097621818,0.215958044,-0.182575757,0.368595043,0.096328671,-2.370909091,-3.75,-2.888811175,0,0,0,0,3,1,0,0,1
0.080303031,0.497621818,0.254419579,0.109090908,-0.313223142,-0.36520979,-3.570909091,-0.45,-4.504195795,0,0,0,1,2,1,0,0,1
0.246969696,-0.502378182,0.062111889,0.109090908,-3.495041322,-0.288286715,-0.170909091,-3.25,-1.042657345,0,0,0,0,2,1,0,0,1
0.280303031,0.137621818,0.254419579,-0.682575757,-0.313223142,-0.59597902,-3.770909091,-0.85,-2.888811175,0,0,0,1,2,1,0,0,1
0.246969696,0.017621818,-2.284041956,-1.682575757,-1.222314052,-2.057517485,-1.170909091,0.35,-0.811888105,0,0,0,0,2,1,0,0,1
0.146969696,-0.185578182,0.135188809,0.109090908,0.368595043,-0.09597902,-3.770909091,-0.85,-4.504195795,0,0,0,1,2,0,0,1,1
-0.886363634,0.297621818,0.215958044,0.109090908,-0.313223142,0.788636366,-0.770909091,-3.85,-4.273426585,0,0,0,0,1,1,0,0,1
-1.853030304,-1.251578182,-3.030195806,-0.224242422,-1.676859507,-0.519055945,-1.570909091,-0.55,1.495804205,0,0,0,1,3,1,1,0,1
0.280303031,-0.062378182,0.177496504,-0.224242422,-0.767768597,0.711713286,-5.370909091,-1.25,-3.119580415,0,0,0,0,2,1,0,0,1
0.280303031,-0.182378182,0.100573424,-0.140909092,0.368595043,-0.36520979,-0.970909091,-4.25,-4.734965035,0,0,0,0,3,0,0,0,1
0.280303031,-0.302378182,0.215958044,-0.015909092,-0.767768597,-0.36520979,-3.170909091,-3.45,-2.427272725,0,0,0,0,2,1,0,0,1
0.013636366,-0.102378182,0.215958044,-0.182575757,-2.358677687,-0.63444056,-1.570909091,-2.45,-3.119580415,0,0,0,1,2,1,0,0,1
0.113636366,0.057621818,0.408265734,0.192424243,-2.358677687,0.211713286,-2.770909091,-4.65,-1.504195795,0,0,0,0,2,1,0,0,1
0.280303031,-0.422378182,0.009419579,-1.515909092,-0.767768597,0.019405596,-1.970909091,-1.25,-4.734965035,0,0,0,0,2,1,0,0,1
-0.386363634,-0.112778182,-0.207118881,-0.140909092,-1.449586777,0.250174826,-0.970909091,-0.65,-6.811888105,0,0,0,1,3,1,0,0,1
0.280303031,-0.182378182,0.139034964,-0.224242422,0.368595043,0.557867131,-2.170909091,-3.05,-6.811888105,0,0,0,0,2,1,0,0,1
-1.586363634,0.097621818,0.062111889,-0.015909092,-0.995041322,-0.057517485,-2.770909091,-1.65,-4.273426585,0,0,0,1,2,1,0,0,1
0.146969696,-0.407978182,-1.822503496,-0.599242422,0.595867768,-0.557517485,-2.570909091,-4.45,-1.734965035,0,0,0,1,2,1,0,0,1
-0.219696969,0.163221818,0.139034964,0.067424243,-0.085950412,-0.44213287,-3.370909091,-2.85,-5.888811175,0,0,0,1,2,1,0,0,1
-0.253030304,-0.378778182,-0.015580421,-0.224242422,0.414049588,0.480944056,-2.370909091,-2.35,-7.965734275,0,0,0,1,2,1,0,1,1
-1.419696969,-0.102378182,0.254419579,-0.307575757,0.504958678,0.019405596,-4.170909091,-3.85,-4.273426585,0,0,0,1,3,1,0,0,1
-1.386363634,-2.622378182,-2.091734266,-0.182575757,0.595867768,-0.057517485,-2.370909091,-0.25,-5.427272725,0,0,0,1,2,1,0,0,1
0.146969696,-2.302378182,-3.822503496,0.025757578,-1.222314052,-0.288286715,-4.370909091,-2.25,-0.119580415,0,0,0,1,2,1,0,0,1
0.280303031,-2.862378182,-2.572503496,-0.474242422,-0.085950412,0.211713286,-1.970909091,-3.65,-3.119580415,0,0,0,1,3,1,0,0,1
-0.186363634,0.097621818,-1.591734266,-0.099242422,-0.085950412,-0.749825175,-4.170909091,-4.25,-3.811888105,0,0,0,1,2,0,0,1,1
0.146969696,-0.502378182,-0.156734266,-0.057575757,-0.995041322,-0.980594405,-4.170909091,-1.85,-6.350349655,0,0,0,0,3,1,0,0,1
0.280303031,0.017621818,0.408265734,0.067424243,0.368595043,-0.36520979,-2.970909091,-4.65,-8.196503485,0,0,0,1,2,1,0,0,1
0.113636366,-0.502378182,-2.053272726,-0.724242422,0.368595043,-0.63444056,-4.170909091,-3.05,-5.658041965,0,0,0,1,2,1,0,0,1
-0.319696969,-0.982778182,-1.899426576,-0.932575757,-1.222314052,-3.6729021,-2.370909091,-0.75,-4.504195795,0,0,0,1,2,1,0,0,1
-2.753030304,-1.021978182,-2.130195806,-1.182575757,-0.767768597,-2.36520979,-4.170909091,-0.65,-3.119580415,0,0,0,1,2,1,0,0,1
-1.853030304,-2.502378182,-2.014811191,-0.057575757,-0.540495867,0.557867131,-6.770909091,-2.25,-4.504195795,0,0,0,0,3,1,0,0,1
0.146969696,-0.502378182,0.177496504,0.192424243,-0.767768597,0.288636366,-7.170909091,-7.25,-5.427272725,0,0,0,0,3,1,0,0,1
0.739137931,0.687586207,0.932155172,0.70637931,0.85,1.095689655,5.538505747,3.357471268,7.151724135,0,0,0,1,1,1,0,0,3
0.389137931,0.537586207,0.632155172,0.65637931,0.15,0.995689655,5.871839077,3.690804598,7.985057475,0,0,0,1,1,1,0,0,3
0.139137931,0.037586207,-0.117844828,0.55637931,0.75,1.045689655,6.871839077,3.524137928,6.985057475,0,0,0,1,1,0,1,0,3
0.739137931,0.787586207,0.982155172,0.75637931,0.6,0.845689655,4.871839077,3.357471268,6.318390805,0,0,0,1,1,1,0,0,3
0.739137931,0.587586207,0.432155172,0.65637931,0.3,0.695689655,5.705172417,3.690804598,5.818390805,0,0,0,1,1,0,0,1,3
0.739137931,0.737586207,0.532155172,0.75637931,0.7,0.545689655,2.371839077,3.524137928,5.151724135,0,0,0,1,2,1,0,0,3
0.739137931,0.537586207,0.782155172,0.75637931,0.85,0.945689655,4.705172417,0.190804598,5.485057475,0,0,0,1,4,1,0,0,3
0.139137931,0.237586207,0.232155172,0.65637931,0.45,0.545689655,3.705172417,3.190804598,5.818390805,0,0,0,1,2,0,0,1,3
0.739137931,0.287586207,0.232155172,0.40637931,0.5,0.595689655,3.205172417,2.690804598,5.985057475,0,0,0,1,1,0,0,0,3
0.739137931,0.587586207,0.632155172,0.55637931,0.75,0.745689655,3.538505747,1.524137928,4.985057475,0,0,0,1,1,0,0,1,3
0.039137931,0.487586207,0.232155172,0.05637931,0.45,0.395689655,3.871839077,3.690804598,4.818390805,0,0,0,1,2,1,0,0,3
0.139137931,0.487586207,0.282155172,0.45637931,0.45,0.795689655,2.205172417,2.357471268,6.818390805,0,0,0,1,1,0,0,1,3
0.439137931,0.787586207,0.132155172,0.65637931,0.65,0.545689655,4.871839077,3.690804598,1.985057475,0,0,0,1,1,1,0,0,3
0.089137931,0.237586207,0.382155172,0.75637931,0.4,0.795689655,1.371839077,3.524137928,6.151724135,0,0,0,1,1,1,0,0,3
0.739137931,0.237586207,0.232155172,0.50637931,0.5,0.495689655,2.705172417,2.857471268,5.318390805,0,0,0,1,1,1,0,0,3
0.289137931,0.487586207,0.482155172,0.50637931,0.85,0.995689655,4.205172417,3.357471268,2.318390805,0,0,0,1,2,1,0,0,3
0.189137931,0.587586207,0.732155172,0.55637931,0.35,0.595689655,3.705172417,3.690804598,2.985057475,0,0,0,1,3,0,0,1,3
0.489137931,0.337586207,0.682155172,0.00637931,0.55,-1.104310345,3.705172417,3.190804598,5.485057475,0,0,0,1,2,1,0,0,3
0.389137931,0.487586207,0.082155172,0.70637931,0.75,1.045689655,2.205172417,1.357471268,6.151724135,0,0,0,1,1,1,0,0,3
0.439137931,0.187586207,0.482155172,0.50637931,0.55,0.795689655,3.705172417,1.857471268,4.651724135,0,0,0,1,2,1,0,0,3
0.139137931,0.087586207,0.732155172,0.20637931,1.78E-15,0.645689655,4.038505747,1.690804598,5.318390805,0,0,0,1,2,1,0,0,3
0.739137931,0.787586207,0.482155172,0.75637931,0.75,0.795689655,4.705172417,1.690804598,2.151724135,0,0,0,1,2,0,0,1,3
0.389137931,0.687586207,0.282155172,0.35637931,0.5,0.945689655,2.371839077,3.024137928,4.151724135,0,0,0,1,2,1,0,0,3
0.439137931,-0.562413793,-0.017844828,-2.74362069,0.3,0.845689655,6.371839077,2.857471268,5.151724135,0,0,0,1,2,0,0,1,3
0.639137931,0.537586207,0.732155172,0.00637931,0.5,-2.354310345,5.705172417,1.524137928,5.318390805,0,0,0,1,3,0,0,1,3
0.689137931,0.487586207,0.332155172,0.45637931,0.8,0.845689655,4.538505747,3.357471268,0.985057475,0,0,0,1,2,1,0,0,3
0.089137931,0.737586207,0.182155172,0.55637931,0.1,0.745689655,2.205172417,3.024137928,4.818390805,0,0,0,1,4,1,0,0,3
-0.410862069,0.287586207,0.532155172,0.65637931,0.8,0.495689655,3.871839077,2.357471268,3.651724135,0,0,0,1,1,0,0,1,3
0.739137931,0.537586207,0.632155172,0.65637931,0.85,1.045689655,3.538505747,-0.309195402,4.485057475,0,0,0,1,2,1,0,0,3
0.639137931,0.487586207,0.082155172,0.60637931,0.4,0.495689655,3.371839077,1.857471268,4.151724135,0,0,0,0,1,1,0,0,3
0.689137931,0.787586207,0.632155172,0.60637931,0.7,1.095689655,4.205172417,2.357471268,0.985057475,0,0,0,0,2,1,0,0,3
0.739137931,0.537586207,0.632155172,0.75637931,0.75,1.095689655,1.371839077,2.690804598,3.318390805,0,0,0,0,2,1,0,0,3
-0.360862069,0.587586207,0.232155172,-0.09362069,-0.2,-1.154310345,4.871839077,2.357471268,5.651724135,0,0,0,1,2,1,0,0,3
-0.035862069,0.637586207,-0.017844828,0.60637931,0.6,1.045689655,5.205172417,1.857471268,1.985057475,0,0,0,1,3,1,0,0,3
0.739137931,0.487586207,0.482155172,-2.24362069,0.85,0.795689655,2.871839077,3.690804598,3.985057475,0,0,0,1,1,1,0,0,3
0.739137931,0.787586207,0.232155172,0.45637931,0.85,0.695689655,2.705172417,3.024137928,1.818390805,0,0,0,1,1,0,0,1,3
0.589137931,0.787586207,0.432155172,0.75637931,0.85,0.995689655,0.038505747,0.690804598,5.985057475,0,0,0,1,2,1,0,0,3
0.589137931,0.387586207,-0.267844828,0.75637931,0.55,0.395689655,2.371839077,2.524137928,3.818390805,0,0,0,0,1,1,0,0,3
-0.010862069,0.037586207,0.432155172,0.30637931,0.35,0.795689655,4.538505747,1.024137928,3.651724135,0,0,0,1,1,0,0,0,3
0.489137931,0.737586207,0.282155172,0.45637931,-1.45,0.645689655,5.538505747,2.190804598,2.151724135,0,0,0,1,2,1,0,0,3
0.139137931,0.637586207,0.632155172,0.65637931,-0.15,-1.654310345,2.871839077,2.524137928,5.318390805,0,0,0,1,1,1,0,0,3
0.239137931,0.687586207,-2.267844828,0.60637931,0.75,0.895689655,3.205172417,3.024137928,3.818390805,0,0,0,0,3,0,0,1,3
0.689137931,0.337586207,0.132155172,0.60637931,1.78E-15,0.795689655,0.871839077,0.690804598,6.651724135,0,0,0,1,1,1,0,0,3
0.389137931,0.137586207,0.182155172,0.50637931,0.35,0.595689655,3.038505747,1.190804598,4.318390805,0,0,0,0,1,0,0,1,3
0.039137931,0.737586207,0.332155172,0.50637931,0.25,0.845689655,4.705172417,3.024137928,0.151724135,0,0,0,1,1,1,0,0,3
0.589137931,0.087586207,0.882155172,0.45637931,0.8,0.645689655,3.205172417,1.857471268,1.985057475,0,0,0,1,1,1,0,0,3
0.739137931,0.337586207,0.282155172,0.60637931,0.35,0.845689655,2.038505747,1.190804598,3.985057475,0,0,0,0,1,1,0,0,3
-2.760862069,0.287586207,-0.367844828,0.70637931,0.45,0.945689655,2.205172417,2.690804598,6.151724135,0,0,0,1,1,1,0,0,3
0.739137931,0.187586207,0.682155172,0.65637931,0.5,0.945689655,0.705172417,1.357471268,4.485057475,0,0,0,0,1,0,0,0,3
0.539137931,0.537586207,0.882155172,0.65637931,0.65,1.095689655,-0.294827583,2.857471268,3.318390805,0,0,0,0,1,0,1,0,3
0.389137931,0.537586207,0.432155172,0.50637931,0.85,0.495689655,1.705172417,2.690804598,2.485057475,0,0,0,1,1,1,0,0,3
0.489137931,0.687586207,0.382155172,0.60637931,0.85,1.045689655,3.371839077,0.357471268,1.985057475,0,0,0,0,2,1,0,0,3
-0.310862069,0.537586207,0.132155172,0.60637931,0.5,0.545689655,5.205172417,0.357471268,2.151724135,0,0,0,1,5,0,0,0,3
0.589137931,0.187586207,0.482155172,0.35637931,0.6,1.045689655,2.038505747,1.524137928,2.818390805,0,0,0,0,2,0,0,1,3
-0.260862069,0.737586207,0.332155172,0.55637931,0.8,0.745689655,3.038505747,0.857471268,2.651724135,0,0,0,0,1,1,0,0,3
0.639137931,0.487586207,0.682155172,0.65637931,0.6,0.645689655,-0.628160923,3.690804598,2.651724135,0,0,0,0,1,1,0,0,3
0.739137931,0.537586207,0.582155172,0.45637931,0.75,0.945689655,0.205172417,3.024137928,2.151724135,0,0,0,0,2,0,0,1,3
0.739137931,0.337586207,0.432155172,0.45637931,0.7,-0.104310345,2.705172417,2.857471268,0.985057475,0,0,0,1,2,1,0,0,3
